Username,Date,Content,Likes,Retweets
"Cindy Baggs
@cindybaggs75",9/5/2020 2:29,Singapore ruling party PAP wins general election despite contest: A total of 87 seats were at stake in the gener... http://bit.ly/mHHPeg,0.0,0.0
"candice barron
@candicebarron79",9/5/2020 2:32,Singapore ruling party PAP wins general election despite contest: A total of 87 seats were at stake in the gener... http://bit.ly/kkq31w,0.0,0.0
"iProperty Singapore
@iProperty_SG",9/5/2020 2:33,Effects of General Election 2020 on the Singapore's Property Market - What are they? http://blog.iproperty.com.sg/what-the-ge-meant-for-property-market/ ,0.0,0.0
"Digital & Tech Asia
@digitaltechasia",9/5/2020 2:36,Singapore holds general election http://bit.ly/l0NU3H,0.0,0.0
"Jack Soh
@JackKSoh",9/5/2020 2:47,"This new law could provide a good excuse to block #WeChat without diplomatic row, if it continues to allow #China to conduct PSYOP using fake news against #Singapore in the coming general election. Let's see.",0.0,0.0
"chlai88
@chlai88",9/5/2020 5:54,"Singapore's Post-General Election 2020, and the fire within http://theonlinecitizen.com/2020/05/post-ge-2020-and-the-fire-within/  via 
@AddThis",0.0,0.0
"The Economist Intelligence Unit
@TheEIU",9/5/2020 5:57,VIDEO: EIU's Tony Nash discusses the #Singapore general #election result on #CNBC Asia this morning. http://bit.ly/khqUrG,0.0,0.0
"Alaina Partlow
@AlainaPartlo12",9/5/2020 6:20,"Social media dents invincibility of Singapore's rulers: Singapore, May 8 - By far this General Election has been... http://bit.ly/iq2Yjl",0.0,0.0
"celia amaro
@celia_amaro",9/5/2020 6:20,"Social media dents invincibility of Singapore's rulers: Singapore, May 8 - By far this General Election has been... http://bit.ly/m3QsvC",0.0,0.0
"stephanie lopez
@stefi_lopez",9/5/2020 6:20,"Social media dents invincibility of Singapore's rulers: Singapore, May 8 - By far this General Election has been... http://bit.ly/m3QsvC",0.0,0.0
"The Election Blog
@theelectionblog",9/5/2020 6:36,"RT 
@TheEIU
: VIDEO: EIU's Tony Nash discusses the #Singapore general #election result on #CNBC Asia this morning. http://bit.ly/khqUrG",0.0,0.0
"DTN Singapore
@DTNSingapore",9/5/2020 7:30,DTN Singapore: Thai election set for July 3: Thailand's general election will be held on July 3 after the king e... http://bit.ly/jCl91M,0.0,0.0
"koach
@koach84",9/5/2020 7:32,"Social media dents invincibility of Singapore's rulers: Singapore, May 8 - By far this General Election has been... http://bit.ly/istaVc",0.0,0.0
"DTN Singapore
@DTNSingapore",9/5/2020 7:38,DTN Singapore: Thai election set for July 3: BANGKOK: Thailand's general election will be held on July 3 after t... http://bit.ly/k4bOjb,0.0,0.0
"BeritaRakyat
@AkhbarRakyat",9/5/2020 7:41,A changing Singapore   Zaid Ibrahim: MAY 9   The outcome of the recently concluded general election in Singapore... http://bit.ly/knkNFI,0.0,0.0
"Wye Kheung | ___
@wyekheung",9/5/2020 8:47,"Turn on captions for best effect. Singapore General Election 2020 - Returning Officer Yam Ah Mee
 http://youtube.com/watch?v=tCBUmLm9AuY&feature=share  via 
@youtube",0.0,0.0
"Kashvinder Singh Mann
@KashMann27",9/5/2020 8:59,"What the fuck, the Singapore general election is on Wikipedia? Goodness me....",0.0,0.0
"rita
@rg6970",9/5/2020 10:00,"GE: Post election, let the healing begin -  Singapore General Elections 2020 on xinmsn News http://news.xin.msn.com/en/singapore-general-elections-2020/article.aspx?cp-documentid=4828206&ocid=tweet  via 
@xinmsnnews",0.0,0.0
"SOJI VARGHESE
@SOJI_VARGHESE",9/5/2020 10:20,"hi Mr Tharoor....
Your former Singapore counterpart , minister for foreign affaires , 
Mr George yeo lost in the general election",0.0,0.0
"poh kam WONG
@pohkam",9/5/2020 10:39,NYT's take on #Singapore's General Election results http://nyti.ms/jNMONp,0.0,0.0
"James
@Jdeziire",9/5/2020 10:43,"After Singapore General Election, TDS is having Student Election. Nice one.",0.0,0.0
"Singapore Info Map
@sginfomap",9/5/2020 10:48,[News] Singapore result: : Singapore's ruling party swept back to power as expected in the general election sinc... http://bit.ly/l5NFdi,0.0,0.0
"poh kam WONG
@pohkam",9/5/2020 10:52,More tributes to Mr. Chiam See Tong after the General Election http://bit.ly/jK02Qn http://on.fb.me/mPTrbS #Singapore,0.0,0.0
"Ijeoma Onuosa
@CapitalBanker",9/5/2020 20:01,"the vote is in Peoples Action Party dominates general election in singapore
 $sgdjpy $eursgd $usdsgd",0.0,0.0
"Nicolás Iglesias G
@niglesiasg",9/5/2020 20:20,"RT Entrepreneur Creates  acemash  for Singapore General Election http://penn-olson.com/2020/05/05/facemash-singapore-general-election/  vía 
@pennolson",0.0,0.0
"Shinecbth
@shinecbth",9/5/2020 20:20,"sorry for not twittering. Singapore General Election had kept me beezy, participated to support my contesting democratic party IN.",0.0,0.0
"Singapore News
@sgbroadcast",9/5/2020 20:26,[YH!SG-FB] Despite not winning a single seat in the 2020 General Election - including losin...: Despi... http://on.fb.me/LJCSjE #singapore,0.0,0.0
"Digital & Tech Asia
@digitaltechasia",9/5/2020 20:32,Singapore General Election: The social media disconnect | Social Media NZ http://bit.ly/l79x2T,0.0,0.0
"_____(__½ª_ )@11/3_______'20
@xiaobear",9/5/2020 20:33,"Singapore General Election 2020 - Returning Officer Yam Ah Mee
 http://youtube.com/watch?v=tCBUmLm9AuY&feature=share  via 
@youtube",0.0,0.0
"Joward Refuerzo
@homesmiamibeach",10/5/2020 1:06,"followme - 'Clear vote for change': Tharman on Malaysia election result: #SINGAPORE: Deputy Prime Minister Tharman Shanmugaratnam called the result of Malaysia's 14th general election a ""clear vote for change in Malaysia"".  The  http://dlvr.it/QSM63y - followforfollow",2.0,0.0
"MSN Singapore
@MSN_Singapore",10/5/2020 1:07,"Singapore reacts to Malaysia   historic, shocking general election outcome  http://msn.com/en-sg/news/singapore/singapore-reacts-to-malaysia-s-historic-shocking-general-election-outcome/ar-AAx2UKT?ocid=ob-tw-ensg-489 ",0.0,0.0
"thepicturestory
@thepicturestory",10/5/2020 1:27,Outtakes from General Election 2020 in Singapore (work in progress) http://www.flickr.com/photos/thepicturestory/sets/72157626687710624/,0.0,0.0
"AccoladeAcme
@AccoladeAcme",10/5/2020 1:52,it's expected that the next general election in singapore will have more opposition parties faces in parliament,1.0,0.0
"tweety123
@tweety123",10/5/2020 2:05,Singapore 2020 General Election (GE) is finally over. Have you 'recovered' from the GE blues?,0.0,0.0
"Singapore To Bali
@SingaporeToBali",10/5/2020 2:40,"Singapore reacts to Malaysia's historic, shocking general election outcome - Coconuts http://dlvr.it/QSMQvS",0.0,0.0
"Dean Carroll
@poljourno",10/5/2020 2:43,"How Malaysia and Singapore newspapers covered the Malaysian General Election https://mumbrella.asia/?p=100456 via 
@MumbrellaAsia",0.0,0.0
"MumbrellaAsia
@MumbrellaAsia",10/5/2020 3:08,"How Malaysia and Singapore newspapers covered the Malaysian General Election https://mumbrella.asia/?p=100456 via 
@MumbrellaAsia",0.0,0.0
"Singapore Plaza
@SingaporePlaza",10/5/2020 3:26,"Singapore reacts to Malaysia's historic, shocking general election outcome - Coconuts http://dlvr.it/QSMbxT",0.0,0.0
"BorneoPost Online
@theborneopost",10/5/2020 3:30,"Shares in Malaysian-linked firms on the Singapore Stock Exchange felt the impact from the opposition's shock win from the 14th General Election (GE14).

Read more: http://ow.ly/NIIC30jVn7G http://ow.ly/NIIC30jVn7G",0.0,0.0
"TVAsiaPlus
@TVAsiaPlus",10/5/2020 3:52,Social media making an impact in Singapore's General Election http://tiny.cc/ejcfu #sgelection #sgelections #singapore,0.0,0.0
"JACK DANIEL
@idshaman",10/5/2020 4:30,"TODAYonline | Singapore | A General Election like no other http://todayonline.com/Singapore/EDC110510-0000034/A-General-Election-like-no-other  via 
@TODAYonline",0.0,0.0
"New Asia Republic
@NAR_sg",10/5/2020 4:59,How to win the Singapore General Election and become the next Government with just 17% of the electorate's votes? http://fb.me/ylWwjzGY,0.0,0.0
"lbt373
@lbt373",10/5/2020 5:43,"Singapore reacts to Malaysia   historic, shocking general election outcome http://a.msn.com/01/en-sg/AAx2UKT?ocid=st ",0.0,0.0
"SG STOCKS INVESTING
@Sgshortstories",10/5/2020 6:20,MALAYSIA GENERAL ELECTION RESULTS ON SINGAPORE STOCKS http://dlvr.it/QSKpv8,0.0,0.0
"Joe Teh
@joeteh",10/5/2020 6:20,New blog post: Experian Hitwise Explains Singapore General Election Internet Traffic http://bit.ly/ju04na #sgelections,0.0,0.0
"Biblioblog Library
@BibBlogRefLib",10/5/2020 6:30,New post: Singapore General Election Round-Up by Tony Siew - http://bit.ly/m98KFy,0.0,0.0
_¨埸㟟¤㟊@amamiya_jake,10/5/2020 6:35,"Check this video out -- Singapore General Election 2020 - Returning Officer Yam Ah Mee
 http://youtube.com/watch?v=tCBUmLm9AuY&feature=share  via 
@youtube",0.0,0.0
"Wonderlust
@DoubleAisSmile",10/5/2020 7:00,Everybody is upset over Singapore General Election results. There are a bunch of petitions running all over. WAKE UP GUYS!,0.0,0.0
"Singapore Fitness
@singfitness",10/5/2020 7:20,Singapore General Election and its implications for local Fitness Professionals and Coaches. http://tinyurl.com/6hrop9e,0.0,0.0
"ArticlesXoneTweet
@ArticleXone",10/5/2020 7:50,Singapore General Election Results 2020 -GE 2020 Results Live Streaming http://goo.gl/fb/32nkf,0.0,0.0
"Akash
@articlize",10/5/2020 7:51,Singapore General Election Results 2020 -GE 2020 Results Live Streaming http://goo.gl/fb/LPStv,0.0,0.0
"Article Buzz
@articlebuzzin",10/5/2020 7:56,Singapore General Election Results 2020 -General Elections Singapore Results Live Streaming http://goo.gl/fb/Gpskm,0.0,0.0
"SG Investor Hub
@sginvestorhub",10/5/2020 8:08,MALAYSIA GENERAL ELECTION RESULTS ON SINGAPORE STOCKS http://dlvr.it/QSLCCl,0.0,0.0
"Jason Chee
@ReignOfComputer",10/5/2020 8:20,"Congrats to the people of Malaysia! I look forward to the day I can wake up to see that Singapore's PAP has been voted out too.
Mahathir's Pakatan Harapan pulls off shock victory at Malaysia general election  http://po.st/XPt2Gt via 
@ChannelNewsAsia",0.0,0.0
"jennifer ho
@jenniferkjk",10/5/2020 8:35,aftermath of singapore general election 2020,0.0,0.0
"E-dkado
@EDKADOPRO",10/5/2020 8:39,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn   really come ... http://bit.ly/jBlXjH",0.0,0.0
"Wisepreneur
@Wisepreneur",10/5/2020 8:39,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn   really come ... http://bit.ly/jBlXjH",0.0,0.0
"Laura Betterly
@laurabetterly",10/5/2020 8:39,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn   really come ... http://bit.ly/jBlXjH",0.0,0.0
"Andrea Negro
@gesiko",10/5/2020 8:39,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn   really come ... http://bit.ly/kgOmTX",0.0,0.0
"Torchlight Tours
@TorchlightTours",10/5/2020 8:39,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn  ... http://bit.ly/jBlXjH #socialmedia",0.0,0.0
"Joan Miller
@bjoanmiller",10/5/2020 8:39,"RT 
@pennolson
 Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: 
The Singapore General Election didn ... http://bit.ly/jMAYJk",0.0,0.0
"Online Networking
@onnetworking",10/5/2020 8:42,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: The Singapore General Election d... http://bit.ly/mwRe6W http://goo.gl/tbeQ",0.0,0.0
"Foxy Social
@FoxySocial",10/5/2020 8:44,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: The Singapore General Election didn   really come t... http://bit.ly/jBlXjH",0.0,0.0
"Mohammed Azharudeen
@azarbtech",10/5/2020 8:44,"Facebook Page Admin Speaks: George Yeo In, Tin Pei Ling Out: The Singapore General Election didn   really come t... http://bit.ly/jBlXjH",0.0,0.0
"The SG Spirit
@TheSGspirit",10/5/2020 9:05,TODAY: A General Election like no other: SINGAPORE   The recently-concluded General Election (GE) was historic o... http://bit.ly/lSBftJ,0.0,0.0
"Global News Views
@GNewsViews",10/5/2020 9:20,"SINGAPORE: Deputy Prime Minister Tharman Shanmugaratnam called the result of Malaysia's 14th general election a ""clear vote for change in Malaysia"".  The country's long-serving former... http://global-news-views.news/clear-vote-for-change-tharman-on-malaysia-election-result/ ",15.0,0.0
"Vic Lim
@vchlim9999",10/5/2020 9:40,"singapore General election 
2020",0.0,0.0
"Vivian Balakrishnan
@VivianBala",10/5/2020 10:05,The Singapore Government congratulates the new Prime Minister of Malaysia Tun Dr Mahathir bin Mohamad and Pakatan Harapan on the outcome of the General Election yesterday.  The... https://www1.mfa.gov.sg/Newsroom/Press-Statements-Transcripts-and-Photos/2018/05/MFA_Congrats ,0.0,0.0
"The Election Blog
@theelectionblog",10/5/2020 10:42,"RT 
@bbcworld
: Singapore holds general election http://bbc.in/ieuCmV",0.0,0.0
"Jamaludin Abd.Ghani
@jag3008",10/5/2020 10:46,Will Singaporean see change of new Government in next General Election after what happen in Malaysia. Singapore Government under PAP will start to have bad dream if they don't start change their policies and... https://facebook.com/jamaludin.aghani/posts/10157408945279832 ,0.0,0.0
"Zashnain Zainal
@bedlamfury",10/5/2020 20:04,"Deputy Prime Minister Tharman Shanmugaratnam called the result of Malaysia's 14th general election a ""clear vote for change in Malaysia"". #Singapore #GE14 https://channelnewsasia.com/news/singapore/malaysia-election-singapore-tharman-10219526 ",0.0,0.0
"Baroness F.Crabapple
@MauvaisLangue",10/5/2020 20:06,"Writing up this short piece on Saturday's general election in #Singapore, I now see why they are doing lots better than #T&T. #thatisall",0.0,0.0
"eMarketing Singapore
@eMarketingSG",10/5/2020 20:20,New Media Roundup of Singapore General Election 2020: http://wp.me/pLWQK-4u,1.0,0.0
"Singapore UNOG
@SGPMissionGva",10/5/2020 20:48,"#Singapore congratulates the new PM of #Malaysia Tun Dr Mahathir bin Mohamad and Pakatan Harapan on the outcome of the General Election yesterday. The people of Malaysia have given the new government a clear mandate to lead the country. Full statement 
 https://bit.ly/2wAwKts",0.0,0.0
"Singapore Surf
@singaporesurf",20/5/2020 1:20,"Reflections On The Singapore General Election: K Kesavapany, East Asia Forum Instead of the traditional reliance on... http://j.mp/iNV9BL",43.0,0.0
"Jason Liu
@jkfliu",20/5/2020 1:21,CNNiReport: Violation by ruling party PAP candidate left unchecked during Singapore General Election 2020? http://bit.ly/lsIBz2 #sgelections,0.0,0.0
"Shashi Jayakumar
@ShashiJayakumar",20/5/2020 1:30,Lianhe Zaobao ____©柠(Singapore's main Chinese-language daily) has an article (11 May 2020) dealing with (inter alia) campaigning/cybersec/foreign interference in the leadup to the anticipated General Election in Singapore https://zaobao.com.sg/special/report/singapore/singapore-13th-ge/news-and-updates/story20200511-1052256   /1,0.0,0.0
"Azmi Mohd Amin MSTA, CFTe
@azmi_mohdamin",20/5/2020 1:31,"This week:

1. Malaysia 1Q GDP
2. Economic data release in Malaysia, China, Singapore, EU, US
3. China's retaliatory move against US
4. General election in India & Australia",0.0,0.0
"Lisa Oram
@argentbeauquest",20/5/2020 1:41,"5 Ways Social Media Has Impacted The Singapore General Election http://penn-olson.com/2020/05/11/social-media-singapore-general-election/  via 
@pennolson",0.0,0.0
"mentalmarketer
@mentalmarketer",20/5/2020 1:47,Charlene Fang: Why this Singapore General Election is important - http://bit.ly/lCCXJp,0.0,0.0
